id;parent_id;product_number;active;stock;name;description;price_net;price_gross;purchase_prices_net;purchase_prices_gross;tax_id;tax_rate;tax_name;cover_media_id;cover_media_url;cover_media_title;cover_media_alt;manufacturer_id;manufacturer_name;categories;sales_channel;propertyIds;optionIds
00000000000000000000000000000d61;;ZU50490299;1;99999;"Jumbotoilettenpapier• MINI • 2 lagig Zellstoff 130 m • 528 Rollen • PALETTTE";"<ul>
	<li><strong>Jumbotoilettenpapier Mini 2 lagig Zellstoff </strong>hochwei&szlig;</li>
	<li><u><strong>130m&nbsp;pro Rolle</strong></u> &ndash; 1 VE = 12 Rollen</li>
	<li>Punktpr&auml;gung, mit Perforation</li>
	<li>Hohe Festigkeit und <strong>Super Soft</strong> in spitzen Zellstoffqualit&auml;t</li>
	<li>Unser&nbsp;Produkt&nbsp;wird aus 100% Zellstoff hergestellt</li>
	<li>Abmessungen:&nbsp; Rollendurchmesser: 19cm - H&uuml;lse: 6cm - Blattbreite: 9,0cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 44&nbsp;VE&nbsp;= 528&nbsp;Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";13.17;15.67;8.88;10.57;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0198acb5d795790ba48f099611a4e95f;https://sw6.hamburgpapier-shop.de/media/25/5a/6f/1755244255/jumbotoilettenpapier-2-lagig-mini-130m-palettenversand.png?ts=1755244288;"Jumbotoilettenpapier MINI 2 lagig 130 Meter Palettenversand";"Jumbotoilettenpapier MINI 2 lagig Zellstoff 130 m verpackt auf einer Palette mit 528 Rollen versandkostenfrei per Spedition";;;0000000000000000000000000000033f|00000000000000000000000000000362;0192436de3fe728997374211eefd79c9;af000000000000000000000000000392|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a8;
00000000000000000000000000001032;;5020Karton;1;99999;"Handtuchrollen 2 lagig NATURAL • 200m 20cm Breite • 6 Rollen VE";"<ul>
	<li><strong>Handtuchrollen <u>2 lagig NATURAL</u> recycling</strong></li>
	<li><strong><u><strong>200&nbsp;Meter</strong></u></strong>&nbsp;<strong>&nbsp;</strong></li>
	<li><strong>Grammatur: 40<u><strong>g</strong></u> </strong>&bull; 1 VE = 6 Rollen</li>
	<li>EU ECOLABEL zertifiziert</li>
	<li><u>Au&szlig;enabwicklung</u> und ohne Perforation</li>
	<li>Hohe Rei&szlig;festigkeit und Saugf&auml;higkeit, fusselarm mit&nbsp;Fl&auml;chenverleimung</li>
	<li>Abmessungen:&nbsp;Durchmesser 19cm - H&uuml;lse&nbsp;4cm - Breite&nbsp;20cm</li>
	<li>F&uuml;r Autocutspender und Sensorspender geeignet</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 3 VE = 18&nbsp;Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><span style=""font-size:12px;""><span style=""color:#FF0000;""><img alt=""Eu Ecolabel zertifiziert Handtuchrollen 2 lagig natural mit Außenabwicklung ab 18 Rollen per DPD "" src=""/media/60/6b/e1/1759330981/eu-ecolabel-zertifiziert-handtuchrollen-2-lagig-natural-ab-18-rollen.avif?ts=1759330981"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel zertifiziert Handtuchrollen 2 lagig natural "" /></span></span></p>";22.26;26.49;16.7;19.87;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0199677ea37678e9baed031f5d912d35;https://sw6.hamburgpapier-shop.de/media/4b/44/04/1758377977/handtuchrollen-2-lagig-natural-kartonversand-ab-18-rollen.avif?ts=1758378020;"Handtuchrollen 2 lagig Natural Kartonversand ab 18 Rollen    ";"Ab 18 Handtuchrollen 2 lagig 200 m Kartonversand verpackt in einem Karton und versandkostenfrei ";;;00000000000000000000000000000341|000000000000000000000000000003ab|000000000000000000000000000003b0|01989d450f3f7201ae101557153da83a;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af000000000000000000000000000392|af000000000000000000000000000394|af000000000000000000000000000399;
00000000000000000000000000000cab;;042Karton;1;99999;"Küchenrollen 2 lagig Zellstoff •  64 Blatt Höhe 26cm • Karton";"<ul>
	<li><strong>K&uuml;chenrollen 2 lagig Zellstoff&nbsp;</strong></li>
	<li><strong>64 Blatt</strong> &nbsp;</li>
	<li>1 VE =&nbsp; 8 x 4 Rollen = 32 Rollen</li>
	<li>Hohe Rei&szlig;festigkeit und Saugf&auml;higkeit, fusselarm und Fl&auml;chenverleimung</li>
	<li>Lebensmittel Zulassung</li>
	<li>EU Ecolabel zertifiziert&nbsp;</li>
	<li>Abmessungen:&nbsp; H&ouml;he: 26cm &ndash; Abrisse: 23 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Kartonversand ab 2 VE = 64 Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
	<li><span style=""color:#4b6b8b;""><span style=""font-size:12px;""><span style=""color:#FF0000;"">Ab &nbsp;12 VE = 384 Rollen = 1/2 Palette,&nbsp;werden auf einer Palette versendet</span></span></span></li>
</ul>

<p><img alt=""Eu Ecolabel zertifizierte Küchenrollen Zellstoff 2 lagig 64 Blatt Versand in einem Karton"" src=""/media/dd/a1/ae/1762762097/eu-ecolabel-zertifiziert-kuechenrollen-2-lagig-kartonversand.avif?ts=1762762160"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel zertifizierte Küchenrollen 2 lagig"" /></p>";18.71;22.26;19.2;22.85;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a6cc0aaf27a73b49685bf8eb88a40;https://sw6.hamburgpapier-shop.de/media/53/d4/7e/1762761159/kuechenrollen-2-lagig-zellstoff-kartonversand-ab-64-rollen.avif?ts=1762761215;"Küchenrollen 2 Lagig Zellstoff 64 Blatt ab 64 Rollen";"Küchenrollen 2 lagig Zellstoff 64 Blatt verpackt in einem Umkarton mit 64 Rollen Inhalt versandkostenfrei per DPD";;;00000000000000000000000000000342|0000000000000000000000000000037a;0192436de3fe728997374211eefd79c9;af000000000000000000000000000390|af000000000000000000000000000392|af000000000000000000000000000399|af000000000000000000000000000395|af0000000000000000000000000003a8|af0000000000000000000000000003d2;
00000000000000000000000000000e40;;ZU50490040;1;99999;"Küchenrollen 3 lagig • ECOLINE ""Multi Size"" 90 Blatt • Palette";"<ul>
	<li><strong>K&uuml;chenrollen 3 lagig ECOLINE &quot;Multi Size&quot; Zellstoff &nbsp; &nbsp;</strong></li>
	<li><strong>90 Blatt (!)</strong> &nbsp;&nbsp;</li>
	<li>1 VE = 8 x 4 Rollen =&nbsp;32 Rollen</li>
	<li>Hohe Rei&szlig;festigkeit und Saugf&auml;higkeit, fusselarm und Fl&auml;chenverleimung</li>
	<li>Lebensmittel Zulassung</li>
	<li>Mit EU Ecolabel Zertifikat</li>
	<li>Abmessungen:&nbsp;H&ouml;he: 26cm &ndash; <u><strong>Abrisse 13 cm</strong></u></li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 24 VE = 768&nbsp;Rollen</strong></span></li>
	<li><font color=""#4b6b8b""><b>Versandkostenfrei</b></font></li>
</ul>

<p><img alt=""Eu Ecolabel Zertikat für Küchenrollen Zellstoff 3 lagig Ecoline 90 Blatt "" src=""/media/e0/e0/0c/1762701509/eu-ecolabel-zertifikat-kuechenrollen-3-lagig-ecoline.avif?ts=1762701590"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel Zertifikat Küchenrollen 3 lagig Ecoline"" /></p>";15.26;18.16;9.28;11.04;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a69311a8d713195f31e652163dc35;https://sw6.hamburgpapier-shop.de/media/d2/0a/50/1762701418/kuechenrollen-3-lagig-zellstoff-ecoline-ab-768-rollen.avif?ts=1762701484;"Küchenrollen 3 Lagig Zellstoff Ecoline ab 768 Rollen";"Küchenrollen 3 lagig Zellstoff Ecoline 90 Blatt verpackt auf einer Palette mit 768 Rollen geliefert versandkostenfrei";;;00000000000000000000000000000342|0000000000000000000000000000037b;0192436de3fe728997374211eefd79c9;af000000000000000000000000000399|af00000000000000000000000000033b|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a8|af0000000000000000000000000003d2;
00000000000000000000000000000e46;;ZU50490070;1;99999;"Küchenrollen XXL • 3 lagig Zellstoff 400 Blatt • Höhe 22cm • Palette";"<ul>
	<li><strong>K&uuml;chenrollen XXL 3 lagig Zellstoff &nbsp; &nbsp;</strong></li>
	<li><strong>400 Blatt</strong></li>
	<li>1 VE = 6 Rollen / Jede Rolle mit&nbsp;Tragegriff und einzeln verpackt&nbsp;</li>
	<li>Hohe Rei&szlig;festigkeit und Saugf&auml;higkeit, fusselarm und Fl&auml;chenverleimung</li>
	<li>Als&nbsp;<u>Innenauszug</u>&nbsp;und&nbsp;<u>Au&szlig;enabwicklung</u>&nbsp;geeignet</li>
	<li>Abmessungen:&nbsp; <u><strong>H&ouml;he: 22cm</strong></u> &ndash; Abrisse: 20cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 36 VE = 216&nbsp;Rollen</strong><span style=""font-size:12px;"">&nbsp; </span></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";17.57;20.91;13.8;16.42;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a6dfc381276f293265cea2fc011b5;https://sw6.hamburgpapier-shop.de/media/8f/49/2d/1762781840/kuechenrollen-xxl-3-lagig-mit-palettenversand-ab-216-rollen.avif?ts=1762782306;"Küchenrollen XXL 3 lagig im Palettenversand ab 216 Rollen";"1 Palette enthält 36 VE = 216 Küchenrollen XXL 3 lagig 400 Blatt gepackt auf einer Europalette Versand per Spedition";;;00000000000000000000000000000342|0000000000000000000000000000037d;0192436de3fe728997374211eefd79c9;af00000000000000000000000000033b|af000000000000000000000000000391|af000000000000000000000000000395;
00000000000000000000000000000c79;;ZU50490048;1;99999;"Küchenrollen 3 lagig Zellstoff • 51 Blatt Höhe 26cm • Palette";"<ul>
	<li><strong>K&uuml;chenrollen 3 lagig Zellstoff &nbsp; &nbsp;</strong></li>
	<li><strong>51 Blatt</strong> &nbsp;</li>
	<li>1 VE =&nbsp; 8 x 4 Rollen = 32 Rollen</li>
	<li>Hohe Rei&szlig;festigkeit und Saugf&auml;higkeit, fusselarm und Fl&auml;chenverleimung</li>
	<li>Lebensmittel Zulassung</li>
	<li>Mit EU Ecolabel Zertifikat&nbsp;</li>
	<li>Abmessungen:&nbsp; H&ouml;he: 26cm &ndash; Abrisse: 23cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 24&nbsp;VE =&nbsp; 768&nbsp;Rollen</strong></span></li>
                 <li><font color=""#4b6b8b""><b>Versandkostenfrei</b></font></li>
</ul>

<p><img alt=""Eu Ecolabel Zertifikat für Küchenrollen 3 lagig Zellstoff 51 Blatt"" longdesc="""" src=""/media/4e/9a/d1/1762610591/eu-ecolabel-zertifikat-kuechenrollen-3-lagig-51-blatt.avif?ts=1762610618"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel Zertifikat Küchenrollen 3 lagig"" </p>";16.79;19.98;10.16;12.09;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a63c621a778aab37a24c8eb7043da;https://sw6.hamburgpapier-shop.de/media/9b/ac/b0/1762610521/kuechenrollen-3-lagig-zellstoff-51-blatt-palettenversand.avif?ts=1762610646;"Küchenrollen 3 Lagig Zellstoff 51 Blatt Palettenversand";"Küchenrollen 3 lagig Zellstoff 51 Blatt gepackt auf einer Europalette mit 24 VE = 768 Rollen per Spedition versandkostenfrei";;;00000000000000000000000000000342|0000000000000000000000000000037b;0192436de3fe728997374211eefd79c9;af000000000000000000000000000399|af00000000000000000000000000033b|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a8;
00000000000000000000000000000c66;;ZU50490045;1;99999;"Küchenkrepp 2 lagig Zellstoff • 51 Blatt Höhe 23cm • Palette";"<ul>
	<li><strong>K&uuml;chenkrepp&nbsp;2 lagig Zellstoff&nbsp;</strong></li>
	<li><strong>51 Blatt</strong> &nbsp;</li>
	<li>1 VE =&nbsp;8 x 4 Rollen = 32 Rollen</li>
	<li>Hohe Rei&szlig;festigkeit und Saugf&auml;higkeit, fusselarm und Fl&auml;chenverleimung</li>
	<li>Lebensmittel Zulassung</li>
	<li>EU Ecolabel Zertifikat&nbsp;</li>
	<li>Abmessungen:&nbsp; <u><strong>H&ouml;he: 23 cm</strong></u> &ndash; Abrisse: 23 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 27&nbsp;VE = 864&nbsp;Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Eu Ecolabel Zertifikat für Küchenkrepp Zellstoff 2 lagig im Palettensand"" src=""/media/ef/01/86/1762771509/eu-ecolabel-zertifikat-kuechenkrepp-2-lagig-palettenversand.avif?ts=1762771535"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel Zertifikat für Küchenkrepp 2 lagig"" /></p>";12.09;14.39;6.56;7.81;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a6d5d412c7afc9ce605e1aeed0ce5;https://sw6.hamburgpapier-shop.de/media/96/b8/3a/1762771422/kuechenkrepp-2-lagig-zellstoff-51-blatt-palettenversand.avif?ts=1762771478;"Küchenkrepp 2 Lagig Zellstoff 51 Blatt Palettenversand";"Küchenkrepp 2 lagig Zellstoff 51 Blatt gepackt auf einer Europalette mit 27 VE = 864 Rollen per Spedition versandkostenfrei";;;00000000000000000000000000000342|0000000000000000000000000000037a;0192436de3fe728997374211eefd79c9;af000000000000000000000000000392|af000000000000000000000000000399|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a8|af0000000000000000000000000003d2;
00000000000000000000000000000d54;;ZU50490072;1;99999;"Servietten 1 lagig • 33 x 33 cm 1/4 Falz • Palette";"<ul>
	<li><strong>Servietten 1 lagig Zellstoff&nbsp;</strong></li>
	<li><u><strong>4000 Blatt&nbsp;</strong></u></li>
	<li>1 Karton&nbsp;= 8&nbsp;x 500 St&uuml;ck&nbsp;</li>
	<li>Absolutes Spitzenprodukt in deutscher Verbraucherqualit&auml;t</li>
	<li>Abmessungen: gefaltet 1/4 Falz &ndash; ausgefaltet <strong>33 x 33</strong> cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 30 Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";21.2;25.23;15.92;18.94;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a7c1bf3a378cbb03536fec3150658;https://sw6.hamburgpapier-shop.de/media/32/17/g0/1763018798/servietten-1-lagig-palettenversand-30-kartons.avif?ts=1763018845;"Servietten 1 lagig im Palettenversand ab 30 Kartons";"1 Palette enthält 30 Kartons Servietten 1 lagig 4000 Stück gepackt auf einer Europalette Versand per Spedition";;;00000000000000000000000000000345|00000000000000000000000000000380;0192436de3fe728997374211eefd79c9;af000000000000000000000000000399|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a8|af00000000000000000000000000038e;
00000000000000000000000000000d65;;ZU50500010;1;99999;"Kosmetiktücher 2 lagig • 100 Blatt in der Box • Palette";"<ul>
	<li><strong>Kosmetikt&uuml;cher&nbsp;2 lagig</strong>&nbsp;</li>
	<li><u><strong>100 Blatt</strong></u> in der Box</li>
	<li>Weich, nachhaltig und &ouml;kologisch mit Rei&szlig;festigkeit</li>
	<li>100% Zellstoff&nbsp; mit EU ECOLABEL Zertifikat</li>
	<li>1 Karton = 36 Boxen = 3600 Blatt</li>
	<li>Abmessungen: gefaltet 20 x 10 cm &ndash; ausgefaltet 20 x 19,5 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 30&nbsp;Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><span style=""color:#4b6b8b;""><strong><img alt=""Eu Ecolabel zertifikat für Kosmetiktücher 2 lagig Zellstoff mit 100 Blatt in der Box "" src=""/media/55/be/bc/1763116529/eu-ecolabel-zertifikat-kosmetiktuecher-2-lagig-zellstoff.avif?ts=1763116567"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel Zertifikat für Kosmetiktücher 2 lagig "" /></strong></span></p>

<p><iframe frameborder=""0"" height=""250"" name=""Kosmetiktücher 2 lagig 100 Blatt  ab 30 Kartons"" scrolling=""no"" src=""https://embed.imajize.com/599873268"" title=""Kosmetiktücher 2 lagig 100 Blatt ab 30 Kartons"" width=""250""></iframe></p>";16.58;19.73;11.16;13.28;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a81ed5f5b72f7858d02dcf9ce8999;https://sw6.hamburgpapier-shop.de/media/c8/6b/5c/1763116408/kosmetiktuecher-2-lagig-palettenversand-30-kartons.avif?ts=1763647002;"Kosmetiktücher 2 lagig Palettenversand ab 30 Kartons";"1 Palette enthält 30 Kartons Kosmetiktücher 2 lagig 100 Stück gepackt auf einer Europalette Versand per Spedition ";;;00000000000000000000000000000348|000000000000000000000000000003ce;0192436de3fe728997374211eefd79c9;af000000000000000000000000000392|af000000000000000000000000000399|af000000000000000000000000000391|af0000000000000000000000000003a8;
0000000000000000000000000000104d;;ZU50500011;1;99999;"Kosmetiktücher 3 lagig • 70 Blatt in der Box • Palette";"<ul>
	<li><strong>Kosmetikt&uuml;cher 3&nbsp;lagig</strong>&nbsp;</li>
	<li><u><strong>70 Blatt</strong></u> in der Box</li>
	<li>Weich, nachhaltig und &ouml;kologisch mit Rei&szlig;festigkeit</li>
	<li>100% Zellstoff mit&nbsp;EU ECOLABEL Zertifikat</li>
	<li>1 Karton = 36 Boxen = 2520&nbsp;Blatt</li>
	<li>Abmessungen: gefaltet 20 x 10 cm &ndash; ausgefaltet 20 x 19,5 cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 30&nbsp;Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><span style=""color:#4b6b8b;""><strong><img alt=""Eu Ecolabel Zertifikat für Kosmetiktücher 3 lagig Zellstoff mit 70 Blatt in der Box "" src=""/media/bf/7b/da/1763121025/eu-ecolabel-zertifiziert-kosmetiktuecher-3-lagig-zellstoff-70-blatt.avif?ts=1763121056"" style=""width: 225px; height: 90px;"" title=""Eu Ecolabel Zertifikat Kosmetiktücher 3 lagig "" /></strong></span></p>";18.2;21.66;12.78;15.21;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a825df50378e4b9d85eb059417251;https://sw6.hamburgpapier-shop.de/media/a5/86/7b/1763123787/kosmetikboxen-3-lagig-palettenversand-30-kartons.avif?ts=1763123985;"Servietten 3 lagig Palettenversand ab 30 Kartons";"1 Palette enthält 30 Kartons Kosmetiktücher 3 lagig 70 Stück gepackt auf einer Europalette Versand per Spedition";;;00000000000000000000000000000348|000000000000000000000000000003cf;0192436de3fe728997374211eefd79c9;af000000000000000000000000000399|af00000000000000000000000000033b|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a8;
00000000000000000000000000001056;;ZU50500020;1;99999;"Kosmetiktücher 3 lagig Würfel • 60 Blatt in der Box • Palette";"<ul>
	<li><strong>Kosmetikt&uuml;cher 3&nbsp;lagig W&uuml;rfel</strong></li>
	<li><strong><u>60&nbsp;Blatt</u>&nbsp;</strong></li>
	<li>Super Soft, nachhaltig und &ouml;kologisch mit Rei&szlig;festigkeit</li>
	<li>Aus 100% Zellstoff umweltschonend&nbsp;hergestellt</li>
	<li>Abmessungen der Bl&auml;tter: ausgefaltet 21&nbsp;x 19,5 cm</li>
	<li>1 Karton = 20 Boxen = 1200 Blatt</li>
	<li>Abmessung der Box: H&ouml;he 12cm / Tiefe 11cm / Breite 11cm</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 49&nbsp;Kartons</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";14.21;16.91;9.5;11.31;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a870d47ff7411a4cc65bb6115a2fb;https://sw6.hamburgpapier-shop.de/media/bf/be/59/1763202386/kosmetiktuecher-3-lagig-wuerfel-ab-49-kartons.avif?ts=1763646690;"Kosmetiktücher 3 lagig Würfel ab 49 Kartons";"1 Palette enthält 49 Kartons Kosmetiktücher 3 lagig Würfel 60 Stück gepackt auf einer Europalette Versand per Spedition";;;00000000000000000000000000000348|000000000000000000000000000003d0;0192436de3fe728997374211eefd79c9;af000000000000000000000000000399|af00000000000000000000000000033b|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a8;
00000000000000000000000000000d64;;ZU50490084;1;99999;"Servietten 2 lagig Zellstoff • 11 x 16,5 cm 9000 Stück • Palette";"<ul>
	<li><strong>Servietten 2 lagig Zellstoff &nbsp;</strong></li>
	<li>Absolutes Spitzenprodukt in deutscher Verbraucherqualit&auml;t</li>
	<li>Abmessungen: gefaltet <strong>11 x 16,5 cm</strong> &ndash; ausgefaltet <strong>20,5 x 16,5 cm</strong></li>
	<li>Kartoninhalt 40 x 225 St&uuml;ck = 9000 St&uuml;ck</li>
	<li><strong style=""color: rgb(75, 107, 139);"">Palettenversand ab 24 Kartons</strong></li>
	<li><strong style=""color: rgb(75, 107, 139);"">Versandkostenfrei</strong></li>
</ul>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""250"" name=""Servietten 2 lagig 9000 Blatt im Palettenversand"" scrolling=""no"" src=""https://embed.imajize.com/4184389"" style=""background-color: transparent; border: 0;"" title=""Servietten 2 lagig 9000 Blatt im Palettenversand"" width=""250""></iframe></p>";31.01;36.9;22;26.18;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a78b80b6e7d59b5ea56d205e859a8;https://sw6.hamburgpapier-shop.de/media/87/52/df/1762961920/servietten-2-lagig-palettenversand-24-kartons.avif?ts=1762961961;"Servietten 2 lagig im Palettenversand ab 24 Kartons";"1 Palette enthält 24 Kartons Servietten 2 lagig 9000 Stück gepackt auf einer Europalette Versand per Spedition ";;;00000000000000000000000000000345|00000000000000000000000000000381;0192436de3fe728997374211eefd79c9;af000000000000000000000000000392|af0000000000000000000000000003a8|af000000000000000000000000000391|af000000000000000000000000000395;
00000000000000000000000000000a88;;AC15025;1;99999;"Autocutspender für Handtuchrollen  Weiß";"<ul>
	<li>Unschlagbar in der Hygiene - dank ber&uuml;hrungsloser Blattentnahme.</li>
	<li>kein Batterie- oder Stromverbrauch.</li>
	<li>f&uuml;r Rollen bis &Oslash; 20cm u. Breite bis ca.21,5cm</li>
	<li>ABS Kunststoffgeh&auml;use, wei&szlig;</li>
	<li>H 360 x B320 x T 230 mm</li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";38;45.22;25;29.75;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a875501737f4fa573d735b973de45;https://sw6.hamburgpapier-shop.de/media/bc/bb/c7/1763207086/autocutspender-weiss.png?ts=1763207918;"Autocutspender weiss";"Autocutspender weiss für Handtuchrollen zum manuellen herausziehen der Blätter";;;00000000000000000000000000000346|00000000000000000000000000000382|000000000000000000000000000003ab|01989d4481487382876cb880d009ce9a|01989d450f3f7201ae101557153da83a|01989d4534c473968a39e86559b2c2d9;0192436de3fe728997374211eefd79c9;;
00000000000000000000000000001042;;AC20222;1;99999;"Innenauszug Spender schwarz";"<ul>
	<li>Innenauszug Spender schwarz</li>
	<li>Sehr solides Spendersystem</li>
	<li>f&uuml;r unsere Papierrollen mit Innenabwicklung</li>
	<li><span style=""background-color:rgb(255,255,255)"">Austausch erfolgt m&uuml;helos</span></li>
	<li>Schnelle und leichte Montage</li>
	<li>ABS Kunststoff, wei&szlig;</li>
	<li>H&nbsp;370 x B&nbsp;245 x T&nbsp;23 mm</li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>";24.8;29.51;11;13.09;0192436d054573ab9c558465bce16e8d;19;"Standard rate";019a8d96654677dab41e21d46860a144;https://sw6.hamburgpapier-shop.de/media/af/2c/7b/1763312035/innenauszug-spender-schwarz.png?ts=1763312068;"Innenauszug Spender schwarz";"Innenauszug Spender schwarz für Handtuchrollen";;;00000000000000000000000000000346|00000000000000000000000000000341|00000000000000000000000000000383|01989d455fe671b2a3152042282d57cb|01989d45747d7d0b91963e19ca70e61e|01989d45ae3a7476804975e6ed8c91b2;0192436de3fe728997374211eefd79c9;;
00000000000000000000000000000da8;;ZU50490480;1;99999;"Putzpapier 3 lagig blau Zellstoff • 35,5cm Breite • 1000 Abrisse • 35 Rollen PALETTE";"<ul>
	<li><strong>Putzpapier blau <u>3 lagig Zellstoff</u>&nbsp;Premium</strong>&nbsp; Perforation: 36 cm</li>
	<li><u><strong>1000 Blatt pro Rolle</strong></u> &ndash; 1 Rolle pro VE&nbsp;</li>
	<li><strong>Lebensmittel Zulassung</strong>&nbsp;</li>
	<li>Hohe Saugf&auml;higkeit, L&ouml;semittelbest&auml;ndig, fusselarm</li>
	<li>Abmessungen: Durchmesser: 32cm - H&uuml;lse: 7cm - Breite: 35,5 cm</li>
	<li>Grammatur: 3 x 17 g</li>
	<li>Unser&nbsp;Produkt hat ein&nbsp;<strong>EU Ecolabel</strong>&nbsp;Zertifikat</li>
	<li><span style=""color:#4b6b8b;""><strong>Palettenversand ab 35&nbsp;Rollen</strong></span></li>
	<li><span style=""color:#4b6b8b;""><strong>Versandkostenfrei</strong></span></li>
</ul>

<p><img alt=""Das Produkt Putzpapier blau 3 lagig Zellstoff Premium 1000 Blatt hat ein Eu Ecolabel Zertifikat"" src=""/media/46/54/40/1755861171/ecolabel-zertifikat-putzpapier-blau-3-lagig-1000-blatt-palettenversand.avif?ts=1755861171"" style=""width: 225px; height: 90px;"" title=""Ecolabel Zertifikat für Putzpapier blau 3 lagig Premium   "" />&nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp;&nbsp;<img alt=""Das Putzpapier 3 lagig blau Zellstoff premium hat eine Lebensmittel Zulassung "" src=""/media/bb/e8/ae/1762160813/putzpapier-3-lagig-blau-zellstoff-premium-mit-lebensmittel-zulassung.png?ts=1762160848"" style=""width: 90px; height: 90px;"" title=""Lebensmittel Zulassung Putzpapier 3 lagig blau Zellstoff premium"" /></p>";15.84;18.85;10.98;13.07;0192436d054573ab9c558465bce16e8d;19;"Standard rate";0198d1dc52857ad09b1db7e6b309199f;https://sw6.hamburgpapier-shop.de/media/45/8f/83/1755867534/putzpapier-blau-3-lagig-zellstoff-palettenversand-ab-35-rollen.avif?ts=1762087986;"Putzpapier blau 3 lagig Zellstoff ab 35 Rollen Palettenversand";"Putzpapier blau 3 lagig Zellstoff 1000 Blatt 35 Rollen verpackt auf einer Palette Karton versandkostenfrei per Spedition";;;0199e27180617d2cba46b71a2e7abbac|00000000000000000000000000000340|00000000000000000000000000000363|00000000000000000000000000000366|01987eb699ed76428f4890fd6159e512|01987eb82a627a15a0f47eedbf1b55f0|019889a8dfb7700bbebe0f01f6e9fae4;0192436de3fe728997374211eefd79c9;af000000000000000000000000000399|af0000000000000000000000000003c6|af000000000000000000000000000391|af000000000000000000000000000395|af0000000000000000000000000003a9|af0000000000000000000000000003d2|af00000000000000000000000000033b;
